rental_id,rental_date,return_date,payment_id,payment_amount,payment_date,payment_status,accrual_amount,total_revenue,customer_id,customer_first_name,customer_last_name,customer_address,customer_city,customer_country,region,film_id,title,release_year,rental_term,rental_rate,rating,language,category,store_id,staff_id,staff_first_name,staff_last_name
10771,2005-08-01,2005-08-10,21600,4.99,2007-03-01,paid,0,4.99,485,Clyde,Tobias,1909 Dayton Avenue,Shaoguan,China,Asia-Pacific,282,Encounters Curtain,2006,5,0.99,NC-17,English,Drama,1,1,Mike,Hillyer
10772,2005-08-01,2005-08-10,21601,6.99,2007-03-01,paid,0,6.99,485,Clyde,Tobias,1909 Dayton Avenue,Shaoguan,China,Asia-Pacific,26,Annie Identity,2006,3,0.99,G,English,Sci-Fi,2,1,Mike,Hillyer
11188,2005-08-02,2005-08-08,21602,3.99,2007-03-02,paid,0,3.99,485,Clyde,Tobias,1909 Dayton Avenue,Shaoguan,China,Asia-Pacific,302,Fantasia Park,2006,5,2.99,G,English,Games,1,2,Jon,Stephens
11921,2005-08-17,2005-08-25,21603,4.99,2007-03-17,paid,0,4.99,485,Clyde,Tobias,1909 Dayton Avenue,Shaoguan,China,Asia-Pacific,110,Cabin Flash,2006,4,0.99,NC-17,English,Children,1,1,Mike,Hillyer
11974,2005-08-17,2005-08-21,21604,2.99,2007-03-17,paid,0,2.99,485,Clyde,Tobias,1909 Dayton Avenue,Shaoguan,China,Asia-Pacific,351,Gaslight Crusade,2006,4,2.99,PG,English,Horror,2,2,Jon,Stephens
12261,2005-08-18,2005-08-27,21605,8.99,2007-03-18,paid,0,8.99,485,Clyde,Tobias,1909 Dayton Avenue,Shaoguan,China,Asia-Pacific,888,Thin Sagebrush,2006,5,4.99,PG-13,English,Documentary,1,1,Mike,Hillyer
12487,2005-08-18,2005-08-22,21606,0.99,2007-03-18,paid,0,0.99,485,Clyde,Tobias,1909 Dayton Avenue,Shaoguan,China,Asia-Pacific,560,Mars Roman,2006,6,0.99,NC-17,English,Games,1,1,Mike,Hillyer
13055,2005-08-19,2005-08-24,21607,2.99,2007-03-19,paid,0,2.99,485,Clyde,Tobias,1909 Dayton Avenue,Shaoguan,China,Asia-Pacific,783,Shane Darkness,2006,5,2.99,PG,English,Travel,1,2,Jon,Stephens
10902,2005-08-02,2005-08-09,21608,4.99,2007-03-02,paid,0,4.99,486,Glen,Talbert,1789 Saint-Denis Parkway,Acua,Mexico,North America,845,Stepmom Dream,2006,7,4.99,NC-17,English,Foreign,2,1,Mike,Hillyer
12465,2005-08-18,2005-08-21,21609,0.99,2007-03-18,paid,0,0.99,486,Glen,Talbert,1789 Saint-Denis Parkway,Acua,Mexico,North America,377,Grease Youth,2006,7,0.99,G,English,Family,2,2,Jon,Stephens
12609,2005-08-18,2005-08-20,21610,2.99,2007-03-18,paid,0,2.99,486,Glen,Talbert,1789 Saint-Denis Parkway,Acua,Mexico,North America,505,Labyrinth League,2006,6,2.99,PG-13,English,Children,2,1,Mike,Hillyer
13048,2005-08-19,2005-08-28,21611,4.99,2007-03-19,paid,0,4.99,486,Glen,Talbert,1789 Saint-Denis Parkway,Acua,Mexico,North America,231,Dinosaur Secretary,2006,7,2.99,R,English,Family,1,2,Jon,Stephens
13803,2005-08-20,2005-08-24,21612,0.99,2007-03-20,paid,0,0.99,486,Glen,Talbert,1789 Saint-Denis Parkway,Acua,Mexico,North America,242,Doom Dancing,2006,4,0.99,R,English,Comedy,1,2,Jon,Stephens
14251,2005-08-21,2005-08-26,21613,4.99,2007-03-21,paid,0,4.99,486,Glen,Talbert,1789 Saint-Denis Parkway,Acua,Mexico,North America,28,Anthem Luke,2006,5,4.99,PG-13,English,Comedy,1,2,Jon,Stephens
14284,2005-08-21,2005-08-28,21614,4.99,2007-03-21,paid,0,4.99,486,Glen,Talbert,1789 Saint-Denis Parkway,Acua,Mexico,North America,138,Chariots Conspiracy,2006,5,2.99,R,English,Sci-Fi,1,1,Mike,Hillyer
10511,2005-08-01,2005-08-04,21615,2.99,2007-03-01,paid,0,2.99,487,Hector,Poindexter,185 Mannheim Lane,Pjatigorsk,Russian Federation,Europe,847,Stock Glass,2006,7,2.99,PG,English,New,2,1,Mike,Hillyer
10555,2005-08-01,2005-08-10,21616,6.99,2007-03-01,paid,0,6.99,487,Hector,Poindexter,185 Mannheim Lane,Pjatigorsk,Russian Federation,Europe,83,Blues Instinct,2006,5,2.99,G,English,Family,2,1,Mike,Hillyer
10832,2005-08-01,2005-08-06,21617,6.99,2007-03-01,paid,0,6.99,487,Hector,Poindexter,185 Mannheim Lane,Pjatigorsk,Russian Federation,Europe,892,Titanic Boondock,2006,3,4.99,R,English,Animation,1,1,Mike,Hillyer
10877,2005-08-02,2005-08-07,21618,5.99,2007-03-01,paid,0,5.99,487,Hector,Poindexter,185 Mannheim Lane,Pjatigorsk,Russian Federation,Europe,734,Road Roxanne,2006,4,4.99,R,English,Documentary,1,2,Jon,Stephens
10978,2005-08-02,2005-08-10,21619,9.99,2007-03-02,paid,0,9.99,487,Hector,Poindexter,185 Mannheim Lane,Pjatigorsk,Russian Federation,Europe,350,Garden Island,2006,3,4.99,G,English,Sci-Fi,1,2,Jon,Stephens
11669,2005-08-17,2005-08-22,21620,5.99,2007-03-17,paid,0,5.99,487,Hector,Poindexter,185 Mannheim Lane,Pjatigorsk,Russian Federation,Europe,708,Quills Bull,2006,4,4.99,R,English,Documentary,1,1,Mike,Hillyer
11890,2005-08-17,2005-08-26,21621,5.99,2007-03-17,paid,0,5.99,487,Hector,Poindexter,185 Mannheim Lane,Pjatigorsk,Russian Federation,Europe,664,Patriot Roman,2006,6,2.99,PG,English,Action,1,2,Jon,Stephens
12493,2005-08-18,2005-08-27,21622,7.99,2007-03-18,paid,0,7.99,487,Hector,Poindexter,185 Mannheim Lane,Pjatigorsk,Russian Federation,Europe,665,Patton Interview,2006,4,2.99,PG,English,Horror,1,2,Jon,Stephens
13210,2005-08-19,2005-08-21,21623,4.99,2007-03-19,paid,0,4.99,487,Hector,Poindexter,185 Mannheim Lane,Pjatigorsk,Russian Federation,Europe,611,Musketeers Wait,2006,7,4.99,PG,English,Classics,2,1,Mike,Hillyer
13658,2005-08-20,2005-08-28,21624,7.99,2007-03-20,paid,0,7.99,487,Hector,Poindexter,185 Mannheim Lane,Pjatigorsk,Russian Federation,Europe,838,Stagecoach Armageddon,2006,5,4.99,R,English,Action,2,1,Mike,Hillyer
15665,2005-08-23,2005-08-24,21625,2.99,2007-03-23,paid,0,2.99,487,Hector,Poindexter,185 Mannheim Lane,Pjatigorsk,Russian Federation,Europe,760,Samurai Lion,2006,5,2.99,G,English,New,2,2,Jon,Stephens
10474,2005-08-01,2005-08-08,21626,5.99,2007-03-01,paid,0,5.99,488,Shane,Millard,184 Mandaluyong Street,La Paz,Mexico,North America,979,Witches Panic,2006,6,4.99,NC-17,English,Drama,2,1,Mike,Hillyer
10767,2005-08-01,2005-08-04,21627,0.99,2007-03-01,paid,0,0.99,488,Shane,Millard,184 Mandaluyong Street,La Paz,Mexico,North America,630,Notting Speakeasy,2006,7,0.99,PG-13,English,Drama,2,2,Jon,Stephens
11774,2005-08-17,2005-08-23,21628,3.99,2007-03-17,paid,0,3.99,488,Shane,Millard,184 Mandaluyong Street,La Paz,Mexico,North America,366,Goldfinger Sensibility,2006,3,0.99,G,English,Drama,2,1,Mike,Hillyer
12483,2005-08-18,2005-08-24,21629,5.99,2007-03-18,paid,0,5.99,488,Shane,Millard,184 Mandaluyong Street,La Paz,Mexico,North America,392,Hall Cassidy,2006,5,4.99,NC-17,English,Children,1,1,Mike,Hillyer
13446,2005-08-20,2005-08-22,21630,4.99,2007-03-19,paid,0,4.99,488,Shane,Millard,184 Mandaluyong Street,La Paz,Mexico,North America,708,Quills Bull,2006,4,4.99,R,English,Documentary,2,1,Mike,Hillyer
14948,2005-08-22,2005-08-28,21631,5.99,2007-03-22,paid,0,5.99,488,Shane,Millard,184 Mandaluyong Street,La Paz,Mexico,North America,640,Opus Ice,2006,5,4.99,R,English,Foreign,2,2,Jon,Stephens
15259,2005-08-22,2005-08-27,21632,0.99,2007-03-22,paid,0,0.99,488,Shane,Millard,184 Mandaluyong Street,La Paz,Mexico,North America,717,Rear Trading,2006,6,0.99,NC-17,English,Action,2,1,Mike,Hillyer
15350,2005-08-22,2005-08-24,21633,2.99,2007-03-22,paid,0,2.99,488,Shane,Millard,184 Mandaluyong Street,La Paz,Mexico,North America,259,Duck Racer,2006,4,2.99,NC-17,English,Animation,1,1,Mike,Hillyer
15499,2005-08-23,2005-08-23,21634,2.99,2007-03-23,paid,0,2.99,488,Shane,Millard,184 Mandaluyong Street,La Paz,Mexico,North America,137,Charade Duffel,2006,3,2.99,PG,English,Sci-Fi,2,1,Mike,Hillyer
11119,2005-08-02,2005-08-10,21635,9.99,2007-03-02,paid,0,9.99,489,Ricardo,Meador,591 Sungai Petani Drive,Okayama,Japan,Asia-Pacific,938,Velvet Terminator,2006,3,4.99,R,English,Comedy,1,2,Jon,Stephens
11705,2005-08-17,2005-08-18,21636,4.99,2007-03-17,paid,0,4.99,489,Ricardo,Meador,591 Sungai Petani Drive,Okayama,Japan,Asia-Pacific,922,Undefeated Dalmations,2006,7,4.99,PG-13,English,Horror,2,1,Mike,Hillyer
12496,2005-08-18,2005-08-27,21637,6.99,2007-03-18,paid,0,6.99,489,Ricardo,Meador,591 Sungai Petani Drive,Okayama,Japan,Asia-Pacific,100,Brooklyn Desert,2006,7,4.99,R,English,Foreign,2,2,Jon,Stephens
12701,2005-08-18,2005-08-26,21638,6.99,2007-03-18,paid,0,6.99,489,Ricardo,Meador,591 Sungai Petani Drive,Okayama,Japan,Asia-Pacific,508,Lambs Cincinatti,2006,6,4.99,PG-13,English,Games,2,2,Jon,Stephens
13462,2005-08-20,2005-08-26,21639,4.99,2007-03-19,paid,0,4.99,489,Ricardo,Meador,591 Sungai Petani Drive,Okayama,Japan,Asia-Pacific,845,Stepmom Dream,2006,7,4.99,NC-17,English,Foreign,2,2,Jon,Stephens
14095,2005-08-21,2005-08-28,21640,5.99,2007-03-20,paid,0,5.99,489,Ricardo,Meador,591 Sungai Petani Drive,Okayama,Japan,Asia-Pacific,340,Frontier Cabin,2006,6,4.99,PG-13,English,New,1,1,Mike,Hillyer
14328,2005-08-21,2005-08-25,21641,2.99,2007-03-21,paid,0,2.99,489,Ricardo,Meador,591 Sungai Petani Drive,Okayama,Japan,Asia-Pacific,702,Pulp Beverly,2006,4,2.99,G,English,Horror,1,2,Jon,Stephens
14424,2005-08-21,2005-08-29,21642,6.99,2007-03-21,paid,0,6.99,489,Ricardo,Meador,591 Sungai Petani Drive,Okayama,Japan,Asia-Pacific,556,Maltese Hope,2006,6,4.99,PG-13,English,Games,2,2,Jon,Stephens
15205,2005-08-22,2005-08-27,21643,0.99,2007-03-22,paid,0,0.99,489,Ricardo,Meador,591 Sungai Petani Drive,Okayama,Japan,Asia-Pacific,722,Reef Salute,2006,5,0.99,NC-17,English,Horror,1,1,Mike,Hillyer
15981,2005-08-23,2005-08-30,21644,4.99,2007-03-23,paid,0,4.99,489,Ricardo,Meador,591 Sungai Petani Drive,Okayama,Japan,Asia-Pacific,628,Northwest Polish,2006,5,2.99,PG,English,Sports,2,1,Mike,Hillyer
10786,2005-08-01,2005-08-10,21645,7.99,2007-03-01,paid,0,7.99,490,Sam,Mcduffie,656 Matamoros Drive,Sogamoso,Colombia,Latin America,10,Aladdin Calendar,2006,6,4.99,NC-17,English,Sports,2,1,Mike,Hillyer
10955,2005-08-02,2005-08-09,21646,7.99,2007-03-02,paid,0,7.99,490,Sam,Mcduffie,656 Matamoros Drive,Sogamoso,Colombia,Latin America,134,Champion Flatliners,2006,4,4.99,PG,English,Animation,2,2,Jon,Stephens
11965,2005-08-17,2005-08-19,21647,2.99,2007-03-17,paid,0,2.99,490,Sam,Mcduffie,656 Matamoros Drive,Sogamoso,Colombia,Latin America,43,Atlantis Cause,2006,6,2.99,G,English,Family,2,1,Mike,Hillyer
14557,2005-08-21,2005-08-27,21648,4.99,2007-03-21,paid,0,4.99,490,Sam,Mcduffie,656 Matamoros Drive,Sogamoso,Colombia,Latin America,107,Bunch Minds,2006,4,2.99,G,English,Drama,2,1,Mike,Hillyer
14761,2005-08-21,2005-08-26,21649,6.99,2007-03-21,paid,0,6.99,490,Sam,Mcduffie,656 Matamoros Drive,Sogamoso,Colombia,Latin America,583,Mission Zoolander,2006,3,4.99,PG-13,English,Animation,1,1,Mike,Hillyer
15276,2005-08-22,2005-08-23,21650,2.99,2007-03-22,paid,0,2.99,490,Sam,Mcduffie,656 Matamoros Drive,Sogamoso,Colombia,Latin America,987,Words Hunter,2006,3,2.99,PG,English,Music,2,2,Jon,Stephens
15448,2005-08-23,2005-08-25,21651,2.99,2007-03-22,paid,0,2.99,490,Sam,Mcduffie,656 Matamoros Drive,Sogamoso,Colombia,Latin America,638,Operation Operation,2006,7,2.99,G,English,Comedy,1,1,Mike,Hillyer
10974,2005-08-02,2005-08-09,21652,6.99,2007-03-02,paid,0,6.99,491,Rick,Mattox,775 ostka Drive,Mit Ghamr,Egypt,Middle East and Africa,151,Cincinatti Whisperer,2006,5,4.99,NC-17,English,Sci-Fi,1,1,Mike,Hillyer
11048,2005-08-02,2005-08-04,21653,4.99,2007-03-02,paid,0,4.99,491,Rick,Mattox,775 ostka Drive,Mit Ghamr,Egypt,Middle East and Africa,45,Attraction Newton,2006,5,4.99,PG-13,English,New,2,2,Jon,Stephens
11590,2005-08-17,2005-08-20,21654,0.99,2007-03-17,paid,0,0.99,491,Rick,Mattox,775 ostka Drive,Mit Ghamr,Egypt,Middle East and Africa,786,Shepherd Midsummer,2006,7,0.99,R,English,Children,2,1,Mike,Hillyer
11840,2005-08-17,2005-08-19,21655,4.99,2007-03-17,paid,0,4.99,491,Rick,Mattox,775 ostka Drive,Mit Ghamr,Egypt,Middle East and Africa,396,Hanging Deep,2006,5,4.99,G,English,Drama,2,1,Mike,Hillyer
13607,2005-08-20,2005-08-21,21656,2.99,2007-03-20,paid,0,2.99,491,Rick,Mattox,775 ostka Drive,Mit Ghamr,Egypt,Middle East and Africa,590,Money Harold,2006,3,2.99,PG,English,New,2,2,Jon,Stephens
14780,2005-08-22,2005-08-22,21657,0.99,2007-03-21,paid,0,0.99,491,Rick,Mattox,775 ostka Drive,Mit Ghamr,Egypt,Middle East and Africa,696,Pride Alamo,2006,6,0.99,NC-17,English,Animation,2,2,Jon,Stephens
15685,2005-08-23,2005-08-30,21658,5.99,2007-03-23,paid,0,5.99,491,Rick,Mattox,775 ostka Drive,Mit Ghamr,Egypt,Middle East and Africa,81,Blindness Gun,2006,6,4.99,PG-13,English,Sci-Fi,1,1,Mike,Hillyer
12971,2005-08-19,2005-08-23,21659,4.99,2007-03-19,paid,0,4.99,492,Lester,Kraus,1013 Tabuk Boulevard,Kanchrapara,India,Asia-Pacific,767,Scalawag Duck,2006,6,4.99,NC-17,English,Music,2,2,Jon,Stephens
14255,2005-08-21,2005-08-29,21660,2.99,2007-03-21,paid,0,2.99,492,Lester,Kraus,1013 Tabuk Boulevard,Kanchrapara,India,Asia-Pacific,687,Pocus Pulp,2006,6,0.99,NC-17,English,Documentary,1,1,Mike,Hillyer
15822,2005-08-23,2005-08-24,21661,0.99,2007-03-23,paid,0,0.99,492,Lester,Kraus,1013 Tabuk Boulevard,Kanchrapara,India,Asia-Pacific,787,Shining Roses,2006,4,0.99,G,English,Travel,1,1,Mike,Hillyer
15958,2005-08-23,2005-08-30,21662,4.99,2007-03-23,paid,0,4.99,492,Lester,Kraus,1013 Tabuk Boulevard,Kanchrapara,India,Asia-Pacific,905,Trainspotting Strangers,2006,7,4.99,PG-13,English,Comedy,1,1,Mike,Hillyer
10777,2005-08-01,2005-08-06,21663,6.99,2007-03-01,paid,0,6.99,493,Brent,Harkins,319 Plock Parkway,Sultanbeyli,Turkey,Middle East and Africa,764,Saturday Lambs,2006,3,4.99,G,English,Sports,1,1,Mike,Hillyer
10885,2005-08-02,2005-08-09,21664,7.99,2007-03-01,paid,0,7.99,493,Brent,Harkins,319 Plock Parkway,Sultanbeyli,Turkey,Middle East and Africa,918,Twisted Pirates,2006,4,4.99,PG,English,Children,2,2,Jon,Stephens
13638,2005-08-20,2005-08-23,21665,2.99,2007-03-20,paid,0,2.99,493,Brent,Harkins,319 Plock Parkway,Sultanbeyli,Turkey,Middle East and Africa,716,Reap Unfaithful,2006,6,2.99,PG-13,English,Horror,2,2,Jon,Stephens
13675,2005-08-20,2005-08-27,21666,6.99,2007-03-20,paid,0,6.99,493,Brent,Harkins,319 Plock Parkway,Sultanbeyli,Turkey,Middle East and Africa,77,Birds Perdition,2006,5,4.99,G,English,New,2,2,Jon,Stephens
14117,2005-08-21,2005-08-22,21667,4.99,2007-03-20,paid,0,4.99,493,Brent,Harkins,319 Plock Parkway,Sultanbeyli,Turkey,Middle East and Africa,124,Casper Dragonfly,2006,3,4.99,PG-13,English,Children,2,1,Mike,Hillyer
15177,2005-08-22,2005-08-26,21668,4.99,2007-03-22,paid,0,4.99,493,Brent,Harkins,319 Plock Parkway,Sultanbeyli,Turkey,Middle East and Africa,183,Conversation Downhill,2006,4,4.99,R,English,Family,2,1,Mike,Hillyer
15355,2005-08-22,2005-08-28,21669,0.99,2007-03-22,paid,0,0.99,493,Brent,Harkins,319 Plock Parkway,Sultanbeyli,Turkey,Middle East and Africa,762,Sassy Packer,2006,6,0.99,G,English,Games,2,2,Jon,Stephens
15490,2005-08-23,2005-08-30,21670,6.99,2007-03-23,paid,0,6.99,493,Brent,Harkins,319 Plock Parkway,Sultanbeyli,Turkey,Middle East and Africa,856,Streetcar Intentions,2006,5,4.99,R,English,Horror,1,1,Mike,Hillyer
15878,2005-08-23,2005-08-27,21671,2.99,2007-03-23,paid,0,2.99,493,Brent,Harkins,319 Plock Parkway,Sultanbeyli,Turkey,Middle East and Africa,349,Gangs Pride,2006,4,2.99,PG-13,English,Animation,1,2,Jon,Stephens
10403,2005-08-01,2005-08-03,21672,0.99,2007-03-01,paid,0,0.99,494,Ramon,Choate,1954 Kowloon and New Kowloon Way,Robamba,Ecuador,Latin America,429,Honey Ties,2006,3,0.99,R,English,Sports,2,2,Jon,Stephens
10623,2005-08-01,2005-08-03,21673,2.99,2007-03-01,paid,0,2.99,494,Ramon,Choate,1954 Kowloon and New Kowloon Way,Robamba,Ecuador,Latin America,967,Weekend Personal,2006,5,2.99,R,English,Sci-Fi,2,2,Jon,Stephens
11152,2005-08-02,2005-08-11,21674,3.99,2007-03-02,paid,0,3.99,494,Ramon,Choate,1954 Kowloon and New Kowloon Way,Robamba,Ecuador,Latin America,849,Storm Happiness,2006,6,0.99,NC-17,English,Animation,2,1,Mike,Hillyer
11987,2005-08-17,2005-08-25,21675,5.99,2007-03-17,paid,0,5.99,494,Ramon,Choate,1954 Kowloon and New Kowloon Way,Robamba,Ecuador,Latin America,323,Flight Lies,2006,7,4.99,R,English,Sports,2,1,Mike,Hillyer
13094,2005-08-19,2005-08-21,21676,0.99,2007-03-19,paid,0,0.99,494,Ramon,Choate,1954 Kowloon and New Kowloon Way,Robamba,Ecuador,Latin America,697,Primary Glass,2006,7,0.99,G,English,Action,2,1,Mike,Hillyer
13301,2005-08-19,2005-08-26,21677,3.99,2007-03-19,paid,0,3.99,494,Ramon,Choate,1954 Kowloon and New Kowloon Way,Robamba,Ecuador,Latin America,489,Juggler Hardly,2006,4,0.99,PG-13,English,Animation,1,1,Mike,Hillyer
14634,2005-08-21,2005-08-29,21678,5.99,2007-03-21,paid,0,5.99,494,Ramon,Choate,1954 Kowloon and New Kowloon Way,Robamba,Ecuador,Latin America,109,Butterfly Chocolat,2006,3,0.99,G,English,New,1,2,Jon,Stephens
14832,2005-08-22,2005-08-29,21679,4.99,2007-03-22,paid,0,4.99,494,Ramon,Choate,1954 Kowloon and New Kowloon Way,Robamba,Ecuador,Latin America,397,Hanky October,2006,5,2.99,NC-17,English,Sci-Fi,1,2,Jon,Stephens
15086,2005-08-22,2005-08-30,21680,6.99,2007-03-22,paid,0,6.99,494,Ramon,Choate,1954 Kowloon and New Kowloon Way,Robamba,Ecuador,Latin America,59,Bear Graceland,2006,4,2.99,R,English,Children,1,2,Jon,Stephens
15156,2005-08-22,2005-08-30,21681,9.99,2007-03-22,paid,0,9.99,494,Ramon,Choate,1954 Kowloon and New Kowloon Way,Robamba,Ecuador,Latin America,260,Dude Blindness,2006,3,4.99,G,English,Sports,2,2,Jon,Stephens
15291,2005-08-22,2005-08-26,21682,4.99,2007-03-22,paid,0,4.99,494,Ramon,Choate,1954 Kowloon and New Kowloon Way,Robamba,Ecuador,Latin America,320,Flamingos Connecticut,2006,4,4.99,PG-13,English,New,1,1,Mike,Hillyer
10643,2005-08-01,2005-08-06,21683,5.99,2007-03-01,paid,0,5.99,495,Charlie,Bess,362 Rajkot Lane,Baiyin,China,Asia-Pacific,843,Steel Santa,2006,4,4.99,NC-17,English,Classics,2,2,Jon,Stephens
10783,2005-08-01,2005-08-09,21684,4.99,2007-03-01,paid,0,4.99,495,Charlie,Bess,362 Rajkot Lane,Baiyin,China,Asia-Pacific,266,Dynamite Tarzan,2006,4,0.99,PG-13,English,Classics,1,1,Mike,Hillyer
12782,2005-08-18,2005-08-25,21685,5.99,2007-03-18,paid,0,5.99,495,Charlie,Bess,362 Rajkot Lane,Baiyin,China,Asia-Pacific,319,Fish Opus,2006,4,2.99,R,English,Sci-Fi,1,1,Mike,Hillyer
12837,2005-08-19,2005-08-22,21686,0.99,2007-03-19,paid,0,0.99,495,Charlie,Bess,362 Rajkot Lane,Baiyin,China,Asia-Pacific,496,Kick Savannah,2006,3,0.99,PG-13,English,Travel,1,2,Jon,Stephens
13205,2005-08-19,2005-08-25,21687,3.99,2007-03-19,paid,0,3.99,495,Charlie,Bess,362 Rajkot Lane,Baiyin,China,Asia-Pacific,574,Midnight Westward,2006,3,0.99,G,English,Action,1,2,Jon,Stephens
13445,2005-08-20,2005-08-21,21688,2.99,2007-03-19,paid,0,2.99,495,Charlie,Bess,362 Rajkot Lane,Baiyin,China,Asia-Pacific,356,Giant Troopers,2006,5,2.99,R,English,Children,1,1,Mike,Hillyer
13818,2005-08-20,2005-08-21,21689,4.99,2007-03-20,paid,0,4.99,495,Charlie,Bess,362 Rajkot Lane,Baiyin,China,Asia-Pacific,284,Enemy Odds,2006,5,4.99,NC-17,English,Music,1,1,Mike,Hillyer
15984,2005-08-23,2005-08-27,21690,2.99,2007-03-23,paid,0,2.99,495,Charlie,Bess,362 Rajkot Lane,Baiyin,China,Asia-Pacific,437,House Dynamite,2006,7,2.99,R,English,Family,2,1,Mike,Hillyer
11060,2005-08-02,2005-08-10,21691,7.99,2007-03-02,paid,0,7.99,496,Tyler,Wren,1060 Tandil Lane,Rizhao,China,Asia-Pacific,745,Roses Treasure,2006,5,4.99,PG-13,English,Sports,1,1,Mike,Hillyer
11448,2005-08-02,2005-08-05,21692,4.99,2007-03-02,paid,0,4.99,496,Tyler,Wren,1060 Tandil Lane,Rizhao,China,Asia-Pacific,263,Durham Panky,2006,6,4.99,R,English,Sports,2,2,Jon,Stephens
11893,2005-08-17,2005-08-25,21693,3.99,2007-03-17,paid,0,3.99,496,Tyler,Wren,1060 Tandil Lane,Rizhao,China,Asia-Pacific,504,Kwai Homeward,2006,5,0.99,PG-13,English,Drama,1,1,Mike,Hillyer
12605,2005-08-18,2005-08-20,21694,4.99,2007-03-18,paid,0,4.99,496,Tyler,Wren,1060 Tandil Lane,Rizhao,China,Asia-Pacific,300,Falcon Volume,2006,5,4.99,PG-13,English,Animation,1,1,Mike,Hillyer
13569,2005-08-20,2005-08-28,21695,5.99,2007-03-20,paid,0,5.99,496,Tyler,Wren,1060 Tandil Lane,Rizhao,China,Asia-Pacific,420,Holes Brannigan,2006,7,4.99,PG,English,Sports,2,1,Mike,Hillyer
14013,2005-08-20,2005-08-25,21696,6.99,2007-03-20,paid,0,6.99,496,Tyler,Wren,1060 Tandil Lane,Rizhao,China,Asia-Pacific,859,Sugar Wonka,2006,3,4.99,PG,English,Animation,1,2,Jon,Stephens
14332,2005-08-21,2005-08-29,21697,7.99,2007-03-21,paid,0,7.99,496,Tyler,Wren,1060 Tandil Lane,Rizhao,China,Asia-Pacific,304,Fargo Gandhi,2006,3,2.99,G,English,Children,2,1,Mike,Hillyer
14348,2005-08-21,2005-08-24,21698,0.99,2007-03-21,paid,0,0.99,496,Tyler,Wren,1060 Tandil Lane,Rizhao,China,Asia-Pacific,196,Cruelty Unforgiven,2006,7,0.99,G,English,Classics,1,2,Jon,Stephens
15750,2005-08-23,2005-08-24,21699,2.99,2007-03-23,paid,0,2.99,496,Tyler,Wren,1060 Tandil Lane,Rizhao,China,Asia-Pacific,977,Window Side,2006,3,2.99,R,English,Travel,2,2,Jon,Stephens
10760,2005-08-01,2005-08-09,21700,7.99,2007-03-01,paid,0,7.99,497,Gilbert,Sledge,1515 Korla Way,York,United Kingdom,Europe,289,Eve Resurrection,2006,5,4.99,G,English,New,1,1,Mike,Hillyer
12123,2005-08-17,2005-08-19,21701,0.99,2007-03-17,paid,0,0.99,497,Gilbert,Sledge,1515 Korla Way,York,United Kingdom,Europe,79,Blade Polish,2006,5,0.99,PG-13,English,Drama,2,2,Jon,Stephens
13159,2005-08-19,2005-08-21,21702,4.99,2007-03-19,paid,0,4.99,497,Gilbert,Sledge,1515 Korla Way,York,United Kingdom,Europe,500,Kiss Glory,2006,5,4.99,PG-13,English,Foreign,2,2,Jon,Stephens
13289,2005-08-19,2005-08-20,21703,2.99,2007-03-19,paid,0,2.99,497,Gilbert,Sledge,1515 Korla Way,York,United Kingdom,Europe,772,Sea Virgin,2006,4,2.99,PG,English,Drama,1,1,Mike,Hillyer
14134,2005-08-21,2005-08-24,21704,0.99,2007-03-21,paid,0,0.99,497,Gilbert,Sledge,1515 Korla Way,York,United Kingdom,Europe,467,Intrigue Worst,2006,6,0.99,G,English,Foreign,1,1,Mike,Hillyer
15362,2005-08-22,2005-08-29,21705,5.99,2007-03-22,paid,0,5.99,497,Gilbert,Sledge,1515 Korla Way,York,United Kingdom,Europe,229,Devil Desire,2006,6,4.99,R,English,Action,1,1,Mike,Hillyer
15633,2005-08-23,2005-08-26,21706,0.99,2007-03-23,paid,0,0.99,497,Gilbert,Sledge,1515 Korla Way,York,United Kingdom,Europe,194,Crow Grease,2006,6,0.99,PG,English,Action,1,2,Jon,Stephens
15919,2005-08-23,2005-08-24,21707,0.99,2007-03-23,paid,0,0.99,497,Gilbert,Sledge,1515 Korla Way,York,United Kingdom,Europe,379,Greedy Roots,2006,7,0.99,R,English,Drama,2,1,Mike,Hillyer
10225,2005-08-01,2005-08-06,21708,0.99,2007-03-01,paid,0,0.99,498,Gene,Sanborn,1416 San Juan Bautista Tuxtepec Avenue,Salala,Oman,Middle East and Africa,688,Polish Brooklyn,2006,6,0.99,PG,English,Children,2,1,Mike,Hillyer
11455,2005-08-02,2005-08-12,21709,6.99,2007-03-02,paid,0,6.99,498,Gene,Sanborn,1416 San Juan Bautista Tuxtepec Avenue,Salala,Oman,Middle East and Africa,436,Hours Rage,2006,4,0.99,NC-17,English,New,1,1,Mike,Hillyer
12893,2005-08-19,2005-08-20,21710,2.99,2007-03-19,paid,0,2.99,498,Gene,Sanborn,1416 San Juan Bautista Tuxtepec Avenue,Salala,Oman,Middle East and Africa,37,Arizona Bang,2006,3,2.99,PG,English,Classics,1,2,Jon,Stephens
10333,2005-08-01,2005-08-04,21711,0.99,2007-03-01,paid,0,0.99,499,Marc,Outlaw,1 Valle de Santiago Avenue,Brindisi,Italy,Europe,862,Summer Scarface,2006,5,0.99,G,English,Classics,2,2,Jon,Stephens
